Date,User Id,Tweet,Link,User Profile
6/25/2014 1:42:02 PM,frapacelli,"Tissot T38.5.285.31 http://t.co/DcO8Eda3rb #Tissot",https://twitter.com/frapacelli/status/481673652086521856,https://twitter.com/frapacelli
6/25/2014 12:58:37 PM,carlaapawan,"So much love for this waTches :) #tissot #t-race #t-trend#rosegold http://t.co/XWXVMg6JVT",https://twitter.com/carlaapawan/status/481662726385573888,https://twitter.com/carlaapawan
6/25/2014 11:36:20 AM,Hasif23Aziz,"thanks for this.... love it #Tissot #69 #NickyHaiden #MotoGP http://t.co/nE01dJP0qq",https://twitter.com/Hasif23Aziz/status/481642018532519936,https://twitter.com/Hasif23Aziz
6/25/2014 9:46:10 AM,philbjinoz,"My Tissot watch needs new movement after only 2.5years. Apparently $500 to replace, watch only $460 new! #TissotTimeOut #tissot #complainers",https://twitter.com/philbjinoz/status/481614294472085504,https://twitter.com/philbjinoz
6/25/2014 7:33:57 AM,Icha_1501,"#jamtangan #cowok #Tissot #stainless #combi #rubber (4,2cm)-215rb http://t.co/vIUE9Wf33J",https://twitter.com/Icha_1501/status/481581021654437890,https://twitter.com/Icha_1501
6/25/2014 7:08:27 AM,watch_car_cigar,"Tissot Heritage Navigator 160th Anniversary Watch from my friend wijaya_hendry #wcc #tissot #anniversary http://t.co/wU10oD7Q9g",https://twitter.com/watch_car_cigar/status/481574603454566403,https://twitter.com/watch_car_cigar
6/25/2014 6:11:34 AM,RKascher,"RT @TISSOT: Tour de Suisse 2014 #UCI #switzerland #TourDeSuisse #tds2014 #timekeeping #Tissot #TissotHostesses http://t.co/xeVWbC7hq3",https://twitter.com/RKascher/status/481560287120998400,https://twitter.com/RKascher
6/25/2014 5:41:01 AM,deapacelli,"Tissot T065.430.22.031.00 http://t.co/8dyLEoZwbR #Tissot",https://twitter.com/deapacelli/status/481552601843249152,https://twitter.com/deapacelli
6/25/2014 5:29:57 AM,iheweiet3e,"инструкция по эксплуатации tissot pr 100 http://t.co/fLavm4umtS #инструкция #tissot",https://twitter.com/iheweiet3e/status/481549815289888768,https://twitter.com/iheweiet3e
6/25/2014 4:26:48 AM,AbbAbdUlk,"Earlier this evening #instamode #tissot #rayban #peugeot #hamdallah #boredom #EveRoam #wegorrit 🙏 @… http://t.co/I1cyiDM3VF",https://twitter.com/AbbAbdUlk/status/481533922447470592,https://twitter.com/AbbAbdUlk
6/25/2014 3:05:48 AM,Watchwelove,"RT @TISSOT: Tour de Suisse 2014 #UCI #switzerland #TourDeSuisse #tds2014 #timekeeping #Tissot #TissotHostesses http://t.co/xeVWbC7hq3",https://twitter.com/Watchwelove/status/481513540290088960,https://twitter.com/Watchwelove
6/25/2014 3:05:28 AM,TISSOT,"Tour de Suisse 2014 #UCI #switzerland #TourDeSuisse #tds2014 #timekeeping #Tissot #TissotHostesses http://t.co/xeVWbC7hq3",https://twitter.com/TISSOT/status/481513453677727744,https://twitter.com/TISSOT
6/25/2014 2:29:02 AM,watchesell,"Tissot watch Couturier T035.207.11.051.00 - http://t.co/M0O2YdQJTa #watch #Tissot #watches",https://twitter.com/watchesell/status/481504285080186880,https://twitter.com/watchesell
6/25/2014 2:24:05 AM,JEWELRESOURCES,"Tissot T-Touch II Asian Games Limited Edition #Watch Ref. T047.420.47.207.02 #tissot #watches http://t.co/estEiYJcpb http://t.co/7p8yTVYtu4",https://twitter.com/JEWELRESOURCES/status/481503042974785538,https://twitter.com/JEWELRESOURCES
6/25/2014 1:00:24 AM,Maryewww,"#Tissot #tigereye #beads #bracelet #wristporn #watchporn #buddha http://t.co/bEBNyzInVA",https://twitter.com/Maryewww/status/481481979267801088,https://twitter.com/Maryewww
6/24/2014 11:51:04 PM,TomFitzcrooner,"You can't beat, going out and buying yourself a present when your having a rubbish day! #newwatch #tissot",https://twitter.com/TomFitzcrooner/status/481464532317904896,https://twitter.com/TomFitzcrooner
6/24/2014 11:21:39 PM,RicardoValdrr,"#ismailov#mustafa#kamal#model#from#azerbaijan#baku#austria #vienna #tirol #innsbruck #mkimperium #tissot #breitli... http://t.co/UOoeKzDu19",https://twitter.com/RicardoValdrr/status/481457131640877056,https://twitter.com/RicardoValdrr
6/24/2014 11:20:16 PM,SergioPrras,"#ismailov#mustafa#kamal#model#from#azerbaijan#baku#austria #vienna #tirol #innsbruck #mkimperium #tissot #breitli... http://t.co/hSXBrCUUNI",https://twitter.com/SergioPrras/status/481456781898833922,https://twitter.com/SergioPrras
6/24/2014 11:20:11 PM,PabloTird,"#ismailov#mustafa#kamal#model#from#azerbaijan#baku#austria #vienna #tirol #innsbruck #mkimperium #tissot #breitli... http://t.co/f94LctYCIF",https://twitter.com/PabloTird/status/481456759211851776,https://twitter.com/PabloTird
6/24/2014 11:18:47 PM,JuanPnte,"#ismailov#mustafa#kamal#model#from#azerbaijan#baku#austria #vienna #tirol #innsbruck #mkimperium #tissot #breitli... http://t.co/hKzOiWSSBx",https://twitter.com/JuanPnte/status/481456409146818560,https://twitter.com/JuanPnte
6/24/2014 11:18:44 PM,LazaroPrad,"#ismailov#mustafa#kamal#model#from#azerbaijan#baku#austria #vienna #tirol #innsbruck #mkimperium #tissot #breitli... http://t.co/7XbICF88Lv",https://twitter.com/LazaroPrad/status/481456395233935362,https://twitter.com/LazaroPrad
6/24/2014 11:18:25 PM,Lonardo_pantion,"#ismailov#mustafa#kamal#model#from#azerbaijan#baku#austria #vienna #tirol #innsbruck #mkimperium #tissot #breitli... http://t.co/oQpFYOLWhq",https://twitter.com/Lonardo_pantion/status/481456317861990401,https://twitter.com/Lonardo_pantion
